AREA,TAG,DIAMETER,CALC_NOTES,PID,ISO,STRESS,SUPPORT
30A14,30A14-4-EO-30109-13085-FX-01,100,unset,50,60,0,0
30A14,30A14-10-HPS-10507-61261-H-01,250,unset,50,60,0,0
30A14,30A14-4-EO-30106-13085-FX-01,100,unset,50,60,0,0
30A14,30A14-6-EO-30204-13085-FX-01,150,unset,50,60,0,0
30A14,30A14-6-EO-30208-13085-FX-01,150,unset,50,60,0,0
30A14,30A14-4-EO-30207-13085-FX-01,100,unset,50,60,0,0
30A14,30A14-8-HPS-10508-31261-H-01,200,unset,50,60,0,0
30A14,30A14-18-HOLD-30A14-001,450,unset,50,30,0,0
30A14,30A14-4-EO-30209-13085-FX-01,100,unset,50,60,0,0
30A14,30A14-4-EO-30213-13085-FX-01,100,unset,50,60,0,0
30A14,30A14-8-EO-30214-13085-FX-01,200,unset,50,60,0,0
30A14,30A14-4-EO-30212-13085-FX-01,100,unset,50,60,0,0
30A14,30A14-4-EO-30210-13085-FX-01,100,unset,50,60,0,0
30A14,30A14-8-CWR-30130-13999,200,unset,50,30,0,0
30A14,30A14-2-CWR-10530-13999-01,50,unset,50,60,0,0
30A14,30A14-4-CWR-10533-11001-01,100,unset,50,60,0,0
30A14,30A14-4-P-50633-11042-H-01,100,unset,50,60,0,0
30A14,30A14-6-EO-30228-13085-FX-01,150,unset,50,60,0,0
30A14,30A14-18-CHR-60215-11001-C-01,400,unset,50,60,0,0
30A14,30A14-18-CHR-60201-11001-C-01,450,unset,50,60,0,0
30A14,30A14-6-HPS-10504-61261-H-01,150,unset,50,60,0,0
30A14,30A14-3-LPC-60179-11011-H,80,unset,50,30,0,0
30A14,30A14-3-LPC-60170-11011-H-01,80,unset,50,60,0,0
30A14,30A14-10-MPC-90302-11011-H-01,250,unset,50,60,0,0
30A14,30A14-14-P-30215-33086-01,350,unset,0,60,0,0
30A14,30A14-14-P-20811-33086-H-01,350,unset,50,60,0,0
30A14,30A14-6-HPC-10509-61011-H-01,150,unset,50,60,0,0
30A14,30A14-10-HPS-10524-11001-P-01,250,unset,50,60,0,0
30A14,30A14-2-HPC-10510-61011-H-01,50,unset,50,60,0,0
30A14,30A14-8-LPS-60216-11261-H-01,200,unset,0,60,0,0
30A14,30A14-2-HPS-10521-61261-H-01,50,unset,0,60,0,0
30A14,30A14-2-HPC-10512-31011-H-01,50,unset,50,60,0,0
30A14,30A14-4-EO-30137-13085-FX-01,100,unset,0,60,0,0
30A14,30A14-8-CHR-30118-11001-C-01,200,unset,50,60,0,0
30A14,30A14-6-HPS-10627-61261-H-01,150,unset,0,60,0,0
30A14,30A14-6-P-30311-13081-H-01,150,unset,0,60,0,0
30A14,30A14-8-P-30312-11001-P-01,200,unset,0,60,0,0
30A14,30A14-8-LPC-60171-11011-H-01,200,unset,50,60,0,0
30A14,30A14-8-LPC-60172-11011-H-01,200,unset,50,60,0,0
30A14,30A14-4-LPC-60173-11011-H-01,100,unset,50,30,0,0
30A14,30A14-4-LPC-60122-11011-H-01,100,unset,50,60,0,0
30A15,30A15-4-BFW-10607-61261-H-01,100,unset,50,60,0,0
30A15,30A15-4-BFW-10528-61261-H-01,100,unset,50,60,0,0
30A15,30A15-8-HPC-10513-31011-H-01,200,unset,50,60,0,0
30A15,30A15-36-P-10305-33086-H-01,900,unset,50,60,0,0
30A15,30A15-4-HPC-10409-31011-H-01,100,unset,50,60,0,0
30A15,30A15-3-HPC-10409-61011-H-10,80,unset,50,60,0,0
30A15,30A15-2-HPC-10408-61011-H-01,50,unset,50,60,0,0
30A15,30A15-3-HPC-10611-61261-H-01,80,unset,50,60,0,0
30A15,30A15-30-P-10301-32011-H-01,750,unset,50,60,0,0
30A15,30A15-6-HPC-10630-11261-H-01,150,unset,50,60,0,0
30A15,30A15-4-BFW-10612-61261-H-01,100,unset,50,60,0,0
30A15,30A15-8-MPS-10616-11261-H-01,200,unset,50,60,0,0
30A15,30A15-10-MPS-90225-11261-H-01,250,unset,50,60,0,0
30A15,30A15-8-MPS-10618-11261-H-01,200,unset,50,60,0,0
30A15,30A15-10-MPS-10610-11001-P-01,250,unset,50,60,0,0
30A15,30A15-8-MPS-10614-11261-H-01,200,unset,50,60,0,0
30A15,30A15-10-MPS-10609-11001-P-01,250,unset,50,60,0,0
30A15,30A15-6-BFW-60134-61261-H-01,150,unset,50,60,0,0
30A15,30A15-4-BWF-10625-91011-H,100,unset,50,60,0,0
30A15,30A15-6-MPC-10603-31011-H-01,150,unset,50,60,0,0
30A15,30A15-3-BFW-10624-91011-H,150,unset,50,30,0,0
30A15,30A15-4-MPC-10605-31011-H-01,100,unset,50,60,0,0
30A15,30A15-8-LPC-10629-11011-H-01,200,unset,0,60,0,0
30A15,30A15-8-LPC-10608-11011-H-01,200,unset,50,60,0,0
30A15,30A15-6-ETH-00102-33081-D-01,150,unset,50,60,0,0
30A15,30A15-6-ETH-10108-33081-D-01,150,unset,50,60,0,0
30A15,30A15-6-ETH-10103-33081-D-01,150,unset,50,60,0,0
30A15,30A15-4-ETH-10105-33081-D-01,100,unset,50,60,0,0
30A15,30A15-6-FV-10127-11002KS-01,0,unset,50,60,0,0
30A15,30A15-6-OX-00101-33081-01,150,unset,50,60,0,0
30A15,30A15-2-CH4-10123-11001,50,unset,50,30,0,0
30A15,30A15-2-CH4-00102-11001,50,unset,50,30,0,0
30A15,30A15-2-NIH-00211-61011-01,50,unset,50,30,0,0
30A15,30A15-6-ETH-10110-33081-D-01,150,unset,50,60,0,0
30A15,30A15-6-FLARE-13081,150,unset,50,30,0,0
30A15,30A15-6-ETH-10134-33081-D-01,150,unset,50,60,0,0
30A15,30A15-6-OX-10208-33081-01,150,unset,50,60,0,0
30A15,30A15-36-P-10601-33055-H-01,900,unset,50,60,0,0
30A15,30A15-6-ETH-10102-33081-D-01,150,unset,50,60,0,0
30A15,30A15-4-NIH-10217-63081-01,100,unset,50,60,0,0
30A15,30A15-3-NIH-10218-63081-01,80,unset,50,60,0,0
30A15,30A15-1-NIH-10214-63081,25,unset,50,30,0,0
30A15,30A15-1_1/2-NIH-10216-63081-01,150,unset,50,30,0,0
30A15,30A15-3-NIH-10222-11001-01,150,unset,50,60,0,0
30A15,30A15-4-OX-10207-36022-01,100,unset,50,60,0,0
30A15,30A15-4-OX-10206-36022-01,100,unset,50,60,0,0
30A15,30A15-4-NIH-10213-63081-01,100,unset,50,60,0,0
30A15,30A15-6-NIH-10221-11001-01,150,unset,50,60,0,0
30A15,30A15-3-EC-10319-13081-01,80,unset,50,30,0,0
30A15,30A15-3-EC-10311-33081-01,80,unset,50,60,0,0
30A15,30A15-1-EC-10322-33081-01,80,unset,50,60,0,0
30A15,30A15-2-EC-10326-33081,50,unset,50,60,0,0
30A15,30A15-4-FV-10327-11042-01,100,unset,50,60,0,0
30A15,30A15-2-EC-10324-33081-01,50,unset,50,60,0,0
30A15,30A15-4-FV-10328-11042-01,100,unset,50,60,0,0
30A15,30A15-11/2-10215-63081,40,unset,50,30,0,0
30A15,30A15-8-MPS-10613-11261-H-01,250,unset,50,60,0,0
30A15,30A15-8-MPS-10620-11261-H-01,250,unset,50,60,0,0
30A15,30A15-10-MPS-10619-11001-P-01,250,unset,50,60,0,0
30A15,30A15-10-MPS-10621-11001-P-01,250,unset,50,60,0,0
30A15,30A15-6-P-10401-32011-01,150,unset,50,60,0,0
30A15,30A15-8-P-10406-11001-P-01,200,unset,50,60,0,0
30A15,30A15-4-NIL-60501-11001-01,100,unset,50,60,0,0
30A15,30A15-3-NIL-60518-11001-01,80,unset,50,30,0,0
30A15,30A15-3-NIL-60516-11001-01,80,unset,50,30,0,0
30A15,30A15-4-NIL-60519-11001-01,100,unset,50,60,0,0
30A15,30A15-4-NIL-60517-11001-01,100,unset,50,60,0,0
30A15,30RK1-4-ETH-00115-33081-D-01,100,unset,50,60,0,0
30A15,30A15-4-ETH-00114-33081-D-01,100,unset,50,60,0,0
30A15,30A15-4-ETH-00116-33081-D-01,100,unset,50,60,0,0
30A15,30A15-8-FV-00110-11002KS-01,100,unset,50,60,0,0
30A15,30A15-8-FV-00105-11002KS-01,100,unset,50,60,0,0
30A15,30A15-12-P-20215-13081-H-01,300,unset,50,60,0,0
30A15,30A15-12-MPS-90229-11001-H-01,250,unset,50,60,0,0
30A15,30A15-10-MPS-90226-11261-H-01,250,unset,50,60,0,0
30A15,30A15-12-MPS-90230-11001-P-01,250,unset,50,60,0,0
30A15,30A15-20-HPC-10515-61011-H-01,500,unset,50,60,0,0
30A15,30A15-6-HPS-90105-31261-H-01,150,unset,50,60,0,0
30A15,30A15-6-HPS-90107-31261-H-01,150,unset,50,60,0,0
30A15,30A15-6-HPS-90106-11001-P-01,150,unset,50,60,0,0
30A15,30A15-6-HPS-90108-11001-P-01,150,unset,50,60,0,0
30A15,30A15-20-HPC-10514-61011-H-01,500,unset,50,60,0,0
30A15,30A15-1-OX-10209-36022,25,unset,50,30,0,0
30A15,30A15-12-HPC-10516-61011-H-01,300,unset,50,60,0,0
30A15,30A15-8-LPC-10629-11011-H-02,200,unset,50,60,0,0
30A15,30A15-2-NIH-10212-63081-01,50,unset,0,30,0,0
30A15,30A15-2-NIH-10223-63081-01,50,unset,0,60,0,0
30A15,30A15-2-NIH-10211-61011-01,50,unset,0,60,0,0
30A15,30A15-2-NIM-10205-31011-01,50,unset,0,60,0,0
30A15,30A15-2-NIL-10203-11001-01,50,unset,0,30,0,0
30A15,30A15-2-NIM-10228-31011-01,50,unset,0,30,0,0
30A15,30A15-1.5-NIM-10229-31011-01,40,unset,0,60,0,0
30A15,30A15-1.5-NIM-10230-31011-01,40,unset,0,60,0,0
30A15,30A15-3-NIH-10227-11001-01,80,unset,0,30,0,0
30A15,30A15-3-NIH-10226-11001-01,80,unset,0,30,0,0
30A15,30A15-1-NIM-10236-33081-01,25,unset,0,60,0,0
30A15,30A15-1-NIM-10204-31011-01,25,unset,0,30,0,0
30A15,30A15-1.5-EC-10309-33081-01,40,unset,0,30,0,0
30A15,30A15-30-P-10329-32011-H-01,750,unset,0,60,0,0
30A15,30A15-36-P-10306-32011-H-01,900,unset,50,60,0,0
30A15,30A15-6-HPC-10518-61011-H-01,150,unset,50,60,0,0
30A15,30A15-4-BFW-10628-61261-H-01,100,unset,0,60,0,0
30A15,30A15-30-P-20105-31042-H-01,750,unset,0,60,0,0
30A15,30A15-2-DRAIN-M-3001,50,unset,0,60,0,0
30A15,30A15-20-MPC-10602-31011-H-01,500,unset,50,60,0,0
30A15,30A15-36-P-10402-33055-H-01,900,unset,50,60,0,0
30A15,30A15-20-MPS-10615-31261-H-01,500,unset,50,60,0,0
30A15,30A15-10-MPS-10622-11261-H-01,250,unset,50,60,0,0
90A11,90A11-6-CAB-20505-11042-W,150,unset,50,30,0,0
90A11,90A11-4-CAB-20506-11042-W,100,unset,50,30,0,0
90A11,90A11-4-V-20511-11042,100,unset,50,30,0,0
90A11,90A11-4-CAB-20501-11042-W,150,unset,50,30,0,0
30RK1,30RK1-6-CHS-60212-11001-C-01,150,unset,50,60,0,0
30RK1,00A11-6-BFW-04521-61261-H,150,unset,50,30,0,0
30RK1,00A11-8-LPS-04523-11261-H,200,unset,50,30,0,0
30RK1,30RK1-8-LPS-00209-11261-H-01,200,unset,50,60,0,0
30RK1,30RK1-6-HPS-00212-91261-H-01,150,unset,50,60,0,0
30RK1,30RK1-1.5-P-20914-13086-H-01,0,unset,0,30,0,0
30RK1,30RK1-10-MPS-60309-11261-H-01,250,unset,50,60,0,0
30RK1,30RK1-4-CWS-60419-13999-01,100,unset,50,60,0,0
30A11,30A11-36-P-20601-31042-H-01,900,unset,50,60,0,0
30A12,30A12-36-P-20908-13086-H-01,0,unset,50,60,0,0
30A12,30A12-2-P-21001-13081-H-01,50,unset,50,30,0,0
30A12,30A12-2-NIL-60505-11001-01,50,unset,50,30,0,0
30A12,30A12-12-P-20907-13086-H-01,300,unset,50,60,0,0
30A12,30A12-2-LPC-60176-11011-H,50,unset,50,30,0,0
30A12,30A12-4-MPS-90206-11261-H-01,100,unset,50,60,0,0
30A12,30A12-4-MPS-90231-11261-H-01,100,unset,50,60,0,0
30A12,30A12-10-CAB-20110-31042-H-01,250,unset,50,60,0,0
30A12,30A12-10-CAB-20109-31042-H-01,250,unset,50,60,0,0
30A12,30A12-4-MPS-90208-11261-H-01,100,unset,50,60,0,0
30A12,30A12-4-P-20710-33086-01,100,unset,50,60,0,0
30A12,30A12-8-P-21005-13451-P-01,200,unset,50,60,0,0
30A12,30A12-8-P-21023-13451-P-01,200,unset,50,60,0,0
30A12,30A12-10-P-21014-11001-P-01,250,unset,50,60,0,0
30A12,30A12-10-P-21024-11001-01,250,unset,50,60,0,0
30A12,30A12-20-P-20312-13081-H-01,500,unset,50,60,0,0
30A12,30A12-4-MPC-20330-11011-H-01,100,unset,50,60,0,0
30A12,30A12-8-P-20311-13081-H-01,200,unset,50,60,0,0
30A12,30A12-10-P-20310-13081-H-01,350,unset,50,60,0,0
30A12,30A12-1.5-LPS-20924-11001-H-01,40,unset,50,30,0,0
30A12,30A12-14-P-20327-13081-H-01,350,unset,50,60,0,0
30A12,30A12-4-P-21017-13451-H-01,100,unset,50,60,0,0
30A12,30A12-3-LPS-90214-11261-H-01,80,unset,50,60,0,0
30A12,30A12-4-MPS-92206-11261-H,100,unset,50,30,0,0
30A12,30A12-12-CAB-20323-31042-IT-01,300,unset,50,60,0,0
30A12,30A12-2-CAB-20125-31008-H01,50,unset,50,60,0,0
30A12,30A12-3-CAB-20126-31008-H-01,80,unset,50,60,0,0
30A12,30A12-2-MPC-21013-11011-01,80,unset,50,30,0,0
30A12,30A12-12-CWS-60403-17130-01,300,unset,50,30,0,0
30A12,30A12-12-CWR-20123-17130-01,300,unset,50,30,0,0
30A12,30A12-14-P-20802-33086-H-01,400,unset,50,60,0,0
30A12,30A12-6-P-20813-33086-H-01,150,unset,50,60,0,0
30A12,30A12-2-P-20934-13086-H-01,40,unset,50,30,0,0
30A12,30A12-14-MPS-20935-11261-H-01,300,unset,50,60,0,0
30A12,30A12-14-P-21004-13451-P-01,350,unset,50,60,0,0
30A12,30A12-2-P-20922-13086-H-01,50,unset,50,60,0,0
30A12,30A12-12-CWR-20136-33999-01,300,unset,0,60,0,0
30A12,30A12-12-P-20348-13081-H-01,300,unset,50,60,0,0
30A12,30A12-12-CAB-20313-11042-IT-01,0,unset,50,60,0,0
30A12,30A12-2-P-20355-13081-01,50,unset,50,60,0,0
30A12,30A12-12-CAB-20315-11042-IT-01,300,unset,50,60,0,0
30A12,30A12-10-CAB-20316-34042-H-01,0,unset,50,60,0,0
30A12,30A12-10-CAB-20317-34042-IT-01,0,unset,50,60,0,0
30A12,30A12-6-CAB-20347-11042-IT-01,0,unset,50,60,0,0
30A13,30A13-4-P-30424-11001-01,100,unset,50,60,0,0
30A13,30A14-4-P-30423-13081-01,100,unset,50,60,0,0
30A14,30A14-14-EO-30111-13085-FX-01,350,unset,50,60,0,0
30A14,30A14-6-P-30310-13086-FX-01,150,unset,50,60,0,0
30A14,30A14-6-P-30307-33086-FX-01,150,unset,50,60,0,0
30A14,30A14-6-P-30316-33086-FX-01,150,unset,50,60,0,0
30A14,30A14-18-CHR-60206-11001-C-01,300,unset,50,60,0,0
30A14,30A14-6-P-30216-13085-H-01,150,unset,50,60,0,0
30A14,30A14-4-P-30303-13086-01,150,unset,50,60,0,0
30A14,30A14-6-EO-30136-13085-FX-01,150,unset,50,60,0,0
30A14,30A14-6-EO-30135-13085-FX-01,150,unset,50,60,0,0
30A14,30A14-6-EO-30227-13085-FX-01,150,unset,50,60,0,0
30A14,30A14-18-CHR-60205-11001-C-01,300,unset,50,60,0,0
30A14,30A14-3-EO-30112-13085-FX-01,80,unset,50,60,0,0
30A14,30A14-4-MPS-90202-11261-H-01,100,unset,50,60,0,0
30A14,20A14-6-MPS-60169-11261-H-01,150,unset,50,60,0,0
30A14,30A14-8-P-30223-13085-FX,200,unset,50,60,0,0
30A14,30A14-10-P-30224-11001,250,unset,50,60,0,0
30A14,30A14-8-P-30202-13085-FX,200,unset,50,60,0,0
30A14,30A14-10-P-30203-11001,250,unset,50,60,0,0
30A14,30A14-12-CHR-60230-11001-C-01,300,unset,50,60,0,0
30A14,30a14-2-WW-20407-13081-01,50,unset,50,30,0,0
30A14,30A14-10-CHR-30139-11001-C-01,200,unset,50,60,0,0
30A14,30A14-6-LPS-60129-11261-H-01,150,unset,50,60,0,0
30A14,30A14-12-HPC-10526-61011-H-01,300,unset,0,60,0,0
30A14,30A14-8-HPC-10535-61011-H-01,200,unset,0,60,0,0
30A14,30A14-8-CHR-30140-11001-C-01,200,unset,0,60,0,0
30A14,30A14-18-CHR-60203-11001-C-01,450,unset,50,60,0,0
30A14,30A14-10-HPS-10501-61261-H-01,250,unset,50,60,0,0
30A14,30A14-8-CHR-30138-11001-C-01,200,unset,0,60,0,0
30A14,30A14-10-HPS-10502-61261-H-01,250,unset,50,60,0,0
30A14,30A14-1.5-NIL-30120-13085-FX,40,unset,0,0,0,0
30A14,30A14-10-HPS-10506-61261-H-01,250,unset,50,60,0,0
30A14,30A14-10-CWS-30142-13999,250,unset,0,60,0,0
30A14,30A14-3-WW-20406-13081-01,0,unset,50,60,0,0
30A14,30A14-10-HPS-10523-11001-P-01,250,unset,50,60,0,0
30A14,30A14-3-WW-20418-13081-01,80,unset,50,60,0,0
30A14,30A14-10-HPS-10505-61261-H-01,250,unset,50,60,0,0
30A14,30A14-10-HPS-10522-11011-P-01,250,unset,50,60,0,0
30A14,30A14-8-CHS-60214-11001-C-01,200,unset,50,60,0,0
30A14,30A14-10-CHS-60213-11001-C-01,250,unset,50,60,0,0
30A14,30A14-6-CWR-10532-13999-01,150,unset,50,60,0,0
30A14,30A14-6-CWS-60401-13999-01,150,unset,50,60,0,0
30A14,30A14-2-WW-20407-13081-01,50,unset,50,60,0,0
30A14,30A14-6-P-30305-13086-FX-01,150,unset,50,60,0,0
30A14,30A14-6-P-30313-33086-FX-01,150,unset,50,60,0,0
30A14,30A14-6-P-30306-33086-FX-01,150,unset,50,60,0,0
30A15,30A15-30-P-10304-33086-H-01,750,unset,50,60,0,0
30A15,30A15-4-NIH-10210-63081-01,0,unset,0,60,0,0
30A15,30A15-4-P-30418-31011-H-01,100,unset,50,60,0,0
30A15,30A15-20-HPS-10407-61042-H-01,500,unset,50,60,0,0
30A15,30A15-20-HPC-10519-61011-H-01,500,unset,0,60,0,0
30A11,30A11-1-CWR-21021-13999-01,25,unset,0,30,0,0
30A12,30A12-6-CAB-20319-11042-IT-01,0,unset,50,60,0,0
30A12,30A12-2-P-21025-13081-H-01,50,unset,0,30,0,0
30A12,30A12-1.5-P-20914-13086-H-01,40,unset,50,60,0,0
30A12,30A12-1.5-HEG-21007-13451-IT-01,40,unset,50,30,0,0
30A12,30A12-2-P-20910-13086-H-01,50,unset,50,60,0,0
30A12,30A12-1.5-HEG-21011-13451-IT-01,40,unset,50,30,0,0
30A12,30A12-2-PC-20108-33081-01,50,unset,50,60,0,0
30A12,30A12-3-PC-20213-33081,80,unset,50,30,0,0
30A12,30A12-16-P-20356-13081-H-01,400,unset,50,60,0,0
30A13,30A13-12-HEG-50613-13451-IT-01,300,unset,50,60,0,0
30A13,30A13-6-HEG-50610-13451-H-01,150,unset,50,60,0,0
30A13,30A13-10-HEG-50609-13451-H-01,250,unset,50,60,0,0
30A13,30A13-12-HEG-50625-13451-H-01,250,unset,50,60,0,0
30A13,30A13-12-HEG-50604-13451-IT-01,300,unset,50,60,0,0
30A13,30A13-8-HEG-50621-13451-IT-01,150,unset,50,60,0,0
30A13,30A13-10-HEG-50611-13451-IT-01,250,unset,50,60,0,0
30A13,30A13-10-HEG-50622-13451-IT-01,250,unset,50,60,0,0
30A14,30A14-2-WW-20346-13081-01,50,unset,0,30,0,0
30A14,30A14-6-P-30201-13085-FX-01,150,unset,50,60,0,0
30A14,30A14-10-CWS-60408-17030,250,unset,50,30,0,0
30A14,30A14-6-P-30320-13081-H-01,150,unset,0,60,0,0
30A14,30A14-8-P-30321-11001-P-01,0,unset,0,60,0,0
30A14,30A14-6-LPS-60165-11261-H-01,150,unset,0,60,0,0
30A14,30A14-8-LPC-60151-11011-H-01,200,unset,50,60,0,0
30A14,30A14-8-LPC-60150-11011-H-01,200,unset,50,60,0,0
30A14,30A14-12-CWR-60249-13999-01,300,unset,50,60,0,0
30A14,30A14-12-CWS-60250-13999-01,300,unset,50,60,0,0
30A14,30A14-8-LPS-60167-11261-P-01,200,unset,50,60,0,0
30A14,30A14-8-LPS-60166-11261-P-01,200,unset,50,60,0,0
30A14,30A14-18-CHR-60204-11001-C-01,450,unset,50,60,0,0
