STATUS_DEFINITION,SITE_NAME,ZONE_NAME,ITEM_TYPE,ITEM_NAME,STATUS_VALUE
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PI-10SS21,PIPE,/1330R2-001704-200-WW-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PIPE,PIPE,/1330R2-001704-150-HW-HOLD-0001-HC,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PI-16CS22,PIPE,/1330R2-001704-50-NA2-16CS22-0001,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PI-16CS22,PIPE,/1130R2-001704-100-SC-16CS22-0001,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PI-10SS21,PIPE,/1330R2-001704-80-IA-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PIPE,PIPE,/1330R2-001704-150-HW-HOLD-0002-PP,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PIPE,PIPE,/1330R2-001704-150-RW-HOLD-0001,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PI-25CS22,PIPE,/1330R2-001704-400-LS-25CS22-0004,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PI-10PU46,PIPE,/1330R2-001704-50-WWP-10PU46-0001,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PI-10SS21,PIPE,/1330R2-001704-250-PNW-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/1330R2-INT-PI,/1330R2-INT-PI-10CS21,PIPE,/1330R2-001704-300-CWR2-10CS21-0002,50
/TPI-FEED-PROGRESS/PID,/1330R3-INT-PI,/1330R3-INT-PI-16CS22,PIPE,/1330R3-001704-50-NA2-16CS22-0001,50
/TPI-FEED-PROGRESS/PID,/1330R3-INT-PI,/1330R3-INT-PI-10PU46,PIPE,/1330R3-001704-50-WWP-10PU46-0001,50
/TPI-FEED-PROGRESS/PID,/1330R3-INT-PI,/1330R3-INT-PI-10SS21,PIPE,/1330R3-001704-80-PC-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-10SS21,PIPE,/1330R4-001704-80-WSS-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PIPE,PIPE,/1330R4-001704-150-RW-HOLD-0001,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-16SS21,PIPE,/1330R4-001704-150-HW-16SS21-00X2-PP,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-16SS21,PIPE,/1330R4-001704-150-HW-16SS21-000X-HC,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-10SS21,PIPE,/1330R4-001704-250-PNW-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-10SS21,PIPE,/1330R4-001704-200-WW-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-16CS22,PIPE,/1330R4-001704-100-SC-16CS22-0004,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-16SS21,PIPE,/1330R4-001704-50-WSS-16SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-10SS21,PIPE,/1330R4-001704-80-IA-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-25CS22,PIPE,/1330R4-001704-400-LS-25CS22-0001,50
/TPI-FEED-PROGRESS/PID,/1330R4-INT-PI,/1330R4-INT-PI-16SS21,PIPE,/1330R4-001704-80-PA-16SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-10SS21,PIPE,/1330R5-001704-250-PNW-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-10SS21,PIPE,/1330R5-001704-50-AI-10SS21-0005,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-10CS21,PIPE,/1330R5-001704-300-CWS2-10CS21-0002,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PIPE,PIPE,/1330R5-001704-150-HW--HOLD-0001-HC,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-25CS22,PIPE,/1330R5-001704-350-LS-25CS22-0001,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-16SS21,PIPE,/1330R5-001704-80-PA-16SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-16CS22,PIPE,/1330R5-001704-100-SC-16CS22-0001,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-16CS22,PIPE,/1330R5-001704-50-NA2-16CS22-0001,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-16CS22,PIPE,/1330R5-001704-300-LSP-16CS22-0004,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-10PV46,PIPE,/1330R5-001704-50-HA3-10PV46-0001,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-10SS21,PIPE,/1330R5-001704-150-WSS-10SS21-0002,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-10SS21,PIPE,/1330R5-001704-80-WSS-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-10SS21,PIPE,/1330R5-001704-80-PC-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-10CS21,PIPE,/1330R5-001704-300-CWR2-10CS21-0002,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PIPE,PIPE,/1330R5-001704-150-HW-HOLD-0002-PP,50
/TPI-FEED-PROGRESS/PID,/1330R5-INT-PI,/1330R5-INT-PI-16SS21,PIPE,/1330R5-001704-50-WSS-16SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R6-INT-PI,/1330R6-INT-PI-10CS21,PIPE,/1330R6-001704-250-CWS2-10CS21-0003,50
/TPI-FEED-PROGRESS/PID,/1330R6-INT-PI,/1330R6-INT-PI-10SS21,PIPE,/1330R6-001704-50-PA-10SS21-0008,50
/TPI-FEED-PROGRESS/PID,/1330R6-INT-PI,/1330R6-INT-PI-25CS22,PIPE,/1330R6-001704-250-LS-25CS22-HOLD,50
/TPI-FEED-PROGRESS/PID,/1330R6-INT-PI,/1330R6-INT-PI-10SS21,PIPE,/1330R6-001704-100-PNW-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/1330R6-INT-PI,/1330R6-INT-PI-10CS21,PIPE,/1330R6-001704-250-CWR1-10CS21-0003,50
/TPI-FEED-PROGRESS/PID,/1330R6-INT-PI,/1330R6-INT-PI-10SS21,PIPE,/1330R6-001704-50-IA-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R6-INT-PI,/1330R6-INT-PI-10PV46,PIPE,/1330R6-001704-50-WWP1-10PV46-0001,50
/TPI-FEED-PROGRESS/PID,/1330R6-INT-PI,/1330R6-INT-PI-16CS22,PIPE,/1330R6-001704-400-LSP-16CS22-0003,50
/TPI-FEED-PROGRESS/PID,/1330R6-INT-PI,/1330R6-INT-PI-10SS21,PIPE,/1330R6-001704-200-WW-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R7-INT-PI,/1330R7-INT-PI-25CS22,PIPE,/1330R7-001704-100-LS-25CS22-0003,50
/TPI-FEED-PROGRESS/PID,/1330R7-INT-PI,/1330R7-INT-PI-10SS21,PIPE,/1330R7-001704-150-WGL-10SS21-0002,50
/TPI-FEED-PROGRESS/PID,/1330R7-INT-PI,/1330R7-INT-PI-10SS21,PIPE,/1330R7-001704-50-PA-10SS21-0006,50
/TPI-FEED-PROGRESS/PID,/1330R7-INT-PI,/1330R7-INT-PI-10SS21,PIPE,/1330R7-001704-150-WGL-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/1330R7-INT-PI,/1330R7-INT-PI-10SS21,PIPE,/1330R7-001704-150-WGL-10SS21-0004,50
/TPI-FEED-PROGRESS/PID,/1330R7-INT-PI,/1330R7-INT-PI-10SS21,PIPE,/1330R7-001704-50-PA-10SS21-0046,50
/TPI-FEED-PROGRESS/PID,/028A2-BPL-PI,/028A2-BPL-PI-10SS21,PIPE,/028A1-001704-50-PA-10SS21-0009,50
/TPI-FEED-PROGRESS/PID,/028A2-BPL-PI,/028A2-BPL-PI-10SS21,PIPE,/028A2-001704-50-PA-10SS21-0046,50
/TPI-FEED-PROGRESS/PID,/028A2-BPL-PI,/028A2-BPL-PI-16SS21,PIPE,/028A2-021908-25-PA-16SS21-0036,50
/TPI-FEED-PROGRESS/PID,/028A2-BPL-PI,/028A2-BPL-PI-10SS21,PIPE,/028A2-021908-50-PA-10SS21-0037,50
/TPI-FEED-PROGRESS/PID,/028A2-BPL-PI,/028A2-BPL-PI-10SS21,PIPE,/028A2-021908-50-PA-10SS21-0042,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-150-WSS-10SS21-0062,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021919-100-PNW-10SS21-0008,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-150-WWG-10SS21-0004,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-150-WSS-10SS21-0023,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-150-WSS-10SS21-0050,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021501-100-PV-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021403-100-WWG-10SS21-0010,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-150-WSS-10SS21-0009,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SU21,PIPE,/023A2-021921-100-PNW-10SS21-0009,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021402-100-WSS-10SS21-0009,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-150-WSS-10SS21-0065,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021919-400-PNW-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-200-WD-10SS21-0002,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-200-WSS-10SS21-0029,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-150-WSS-10SS21-0052,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021501-100-PV-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021403-200-WWG-10SS21-0013,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-200-WSS-10SS21-0012,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021402-100-WSS-10SS21-0015,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-200-WSS-10SS21-0068,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-150-WSS-10SS21-0061,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-200-WD-10SS21-0004,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-150-WSS-10SS21-0031,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021933-300-PV-10SS21-0004,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021302-200-WD-10SS21-0007,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-150-WSS-10SS21-0016,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/16SU21,PIPE,/023A2-021601-100-MD2-16SU21-0003,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021402-100-WWG-10SS21-0006,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-200-WSS-10SS21-0070,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-200-WD-10SS21-0006,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-100-WSS-10SS21-0035,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021302-200-WD-10SS21-0009,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021403-100-WWG-10SS21-0046,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-200-WSS-10SS21-0017,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/16SU21,PIPE,/023A2-021601-150-MD2-16SU21-0005,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021602-100-WFS-10SS21-0010,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-200-WD-10SS21-0008,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-150-WSS-10SS21-0037,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021919-100-PNW-10SS21-0006,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021402-150-WSS-10SS21-0007,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-150-WWG-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021501-100-WPE-10SS21-0005,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-150-WSS-10SS21-0026,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/16SU21,PIPE,/023A2-021601-100-MD2-16SU21-0023,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021402-200-WWG-10SS21-0032,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021602-200-WSS-10SS21-0026,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021402-150-WSS-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-80-WSS-10SS21-0045,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021919-100-PNW-10SS21-0004,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-150-WWG-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-300-WSS-10SS21-0007,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-100-WSS-10SS21-0049,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/16SS21,PIPE,/023A2-021602-200-WSS-16SS21-0006,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021403-100-WWG-10SS21-0009,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-150-WSS-10SS21-0006,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SU21,PIPE,/023A2-021921-150-PNW-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-200-WSS-10SS21-0064,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021919-100-PNW-10SS21-0005,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-200-WD-10SS21-0001,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-150-WSS-10SS21-0028,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-150-WSS-10SS21-0051,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021933-400-PV-10SS21-0002,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A3-021501-100-PV-10SS21-0002,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021403-100-WWG-10SS21-0011,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SU21,PIPE,/023A2-021601-100-AV-10SU21-0008,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021402-150-WSS-10SS21-0010,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-200-WSS-10SS21-0067,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021603-150-WSS-10SS21-0046,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021402-100-WWS-10SS21-0012,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-200-WD-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-250-WSS-10SS21-0030,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021933-600-PV-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021501-100-PV-10SS21-0004,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021403-200-WWG-10SS21-0016,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021403-200-WWG-10SS21-0014,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/A23A2-021603-100-WSS-10SS21-0013,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SU21,PIPE,/023A2-021601-100-AV-10SU21-0010,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021402-100-WWG-10SS21-0005,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021601-250-WSS-10SS21-0069,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021604-100-WSS-10SS21-0003,50
/TPI-FEED-PROGRESS/PID,/023A2-WES-PI,/023A2-WES-PI/10SS21,PIPE,/023A2-021303-200-WD-10SS21-0005,50
